query,latitude,longitude
"RUA LUIZ VAZ DE TOLEDO PIZA, 359 - JARDIM LUTFALLA - São Carlos/SP - CEP 13560-520",-22.003443194969,-47.893537451848
"RUA CELIO BARBOSA DA SILVA, 140 - SALA  2 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-060",-22.00044298172,-47.904063010544
"RUA QUINZE DE NOVEMBRO, 98 - CENTRO - São Carlos/SP - CEP 13560-241",-22.0122805,-47.8882987
"AVENIDA DOS SANHACOS, 901 - PARQUE FABER CASTELL II - São Carlos/SP - CEP 13561-390",-22.015040399775,-47.912378774602
"AVENIDA SAO CARLOS, 1047 - CENTRO - São Carlos/SP - CEP 13560-010",-22.0180395,-47.891154
"AVENIDA SAO CARLOS, 25-03 - CENTRO - São Carlos/SP - CEP 13560-002",-22.0180395,-47.891154
"RUA MAURO SCIASCI, 93 - JARDIM TIJUCA - São Carlos/SP - CEP 13571-636",-22.037704983744,-47.858765026489
"RUA BENEDITO CARLOS PEREIRA, 110 - PARQUE RESIDENCIAL MARIA STELLA FAGA - São Carlos/SP - CEP 13568-430",-21.997767,-47.8560738
"RUA FRANCISCO DE OLIVEIRA PENTEADO, 235 - VILA BOA VISTA - São Carlos/SP - CEP 13574-011",-22.0280872,-47.9042419
"RUA SETE DE SETEMBRO, 1257 - EDIF  STUDIO RESID AMERICAAPT   96 - CENTRO - São Carlos/SP - CEP 13560-180",-22.0180395,-47.891154
"AVENIDA JOAO STELLA, 300 - BLOCO 23;APT 304 - RESIDENCIAL MONSENHOR ROMEU TORTORELLI - São Carlos/SP - CEP 13562-530",-22.001988017933,-47.926757013391
"RUA RIO ARAGUAIA, 945 - APT 843;BLOCO 8 - JARDIM JOCKEY CLUBE - São Carlos/SP - CEP 13565-040",-22.0180395,-47.891154
"RUA ANTONIO RODRIGUES CAJADO, 1506 - APT 902 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-291",-22.014464983723,-47.883806968054
"RUA CLAUDENICE BALDAN MAIELLO, 234 - PARQUE NOVO MUNDO - São Carlos/SP - CEP 13573-532",-22.0651628,-47.880802
"RUA VINTE E OITO DE SETEMBRO, 2111 - APT 32 - CENTRO - São Carlos/SP - CEP 13560-270",-22.010444017132,-47.890181992152
"RUA BERNARDINO FERNANDES NUNES, 1312 - CIDADE JARDIM - São Carlos/SP - CEP 13566-490",-21.9891358,-47.893494
"RUA LIONS CLUB, 220 - CASA 5 - VILA MARINA - São Carlos/SP - CEP 13566-370",-22.0180395,-47.891154
"RUA DOUTOR JOAQUIM RODRIGUES DE SIQUEIRA, 2015 - VILA BOA VISTA 1 - São Carlos/SP - CEP 13575-003",-22.039108994435,-47.910120025235
"PASSEIO DAS PALMEIRAS, 781 - APT 12 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-353",-22.016122002162,-47.916671991309
"AVENIDA JOAO STELLA, 300 - BLOCO 12 APTO 101 - RESIDENCIAL MONSENHOR ROMEU TORTORELLI - São Carlos/SP - CEP 13562-530",-22.001910988242,-47.92625502121
"RUA JOAQUIM DA CRUZ PENALVA, 615 - JARDIM SAO JOAO BATISTA - São Carlos/SP - CEP 13566-810",-22.00022999756,-47.878351019639
"RUA BEATRIZ FERREIRA DE ALMEIDA FACCIN, 41 - CHACARA SAO CAETANO - São Carlos/SP - CEP 13567-415",-22.006587000567,-47.878950996268
"AVENIDA TANCREDO DE ALMEIDA NEVES, 457 - APT 401;BLOCO 04 - PARQUE SANTA MONICA - São Carlos/SP - CEP 13561-260",-22.020868003378,-47.911938982043
"RUA SETE DE SETEMBRO, 2656 - CENTRO - São Carlos/SP - CEP 13560-181",-22.0158957,-47.8838035
"RUA SEBASTIAO FERRAZ CALDAS, 120 - JARDIM ALVORADA - São Carlos/SP - CEP 13562-010",-22.0106408,-47.908373
"RUA ANTONIO BLANCO, 874 - CASA - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-020",-22.0180395,-47.891154
"RUA DETINO PEREIRA DOS SANTOS, 184 - CONJUNTO HABITACIONAL RESIDENCIAL ITATIAIA - São Carlos/SP - CEP 13573-298",-22.061181982076,-47.9167230371
"RUA CORONEL DOMINGOS MARINO DE AZEVEDO, 50 - APT   204                 BLOCO 09 - VILA BOA VISTA 1 - São Carlos/SP - CEP 13575-008",-22.031289014049,-47.908762995111
"RUA MAJOR JOAO MANOEL DE CAMPOS PENTEADO, 993 - JARDIM BEATRIZ - São Carlos/SP - CEP 13575-110",-22.0398489,-47.9062489
"TRAVESSA FRANCISCO LATORRE PRIMO, 180 - COND RES FLOR DE LIZ;BLOCO 02;APT 258 - RESIDENCIAL PARATI - São Carlos/SP - CEP 13563-810",-21.993060997684,-47.916215009948
"RUA LUCAS PERRONI, 117 - JARDIM NOSSA SENHORA APARECIDA - São Carlos/SP - CEP 13569-380",-22.0230164,-47.8763891
"RUA PRESIDENTE VARGAS, 195 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-060",-22.0012076,-47.8871872
"RUA RUTH BLOEN SOUTO, 80 - APT   41 - LOTEAMENTO SAO CARLOS CLUB - São Carlos/SP - CEP 13560-044",-22.009782014419,-47.895009968381
"ALAMEDA DAS CRISANDALIAS, 616 - APT 42 - CIDADE JARDIM - São Carlos/SP - CEP 13566-570",-22.002830985935,-47.894176974843
"RUA SAO JOAQUIM, 1607 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-300",-22.0236834,-47.8885162
"RUA ALLAN KARDEC, 1360 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-080",-22.0459443,-47.8865634
"RUA JOSE DUARTE DE SOUZA, 590 - APT 22 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-030",-21.997617986983,-47.900010025082
"RUA MARECHAL DEODORO, 2616 - CENTRO - São Carlos/SP - CEP 13560-201",-22.0150351,-47.8867846
"RUA ANTONIO BLANCO, 1420 - JARDIM SAO JOAO BATISTA - São Carlos/SP - CEP 13567-060",-22.0029419,-47.8787395
"AVENIDA MIGUEL DAMHA, 1400 - PARQUE TECNOLOGICO DAMHA I SAO CARLOS - São Carlos/SP - CEP 13565-251",-22.0180395,-47.891154
"AVENIDA OTTO WERNER ROSEL, 777 - CASA 207 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",-22.0180395,-47.891154
"RUA PROFESSOR PAULO MONTE SERRAT, 540 - APT 72 - JARDIM RICETTI - São Carlos/SP - CEP 13570-003",-22.029094003154,-47.876999018657
"RUA CAPITAO MANOEL ALVES CARNEIRO, 870 - VILA BOA VISTA 1 - São Carlos/SP - CEP 13575-002",-22.035577891602,-47.901628670921
"RUA FRANCISCO GENEROSO, 430 - RESIDENCIAL PARQUE DOURADINHO - São Carlos/SP - CEP 13568-678",-22.018512981952,-47.842660959737
"RUA LUCY SERILLO, 78 - CIDADE ARACY - São Carlos/SP - CEP 13573-160",-22.0606624,-47.9062238
"RUA LUIZ FERNANDES MUSETTI, 70 - SALA  1 - JARDIM DONA FRANCISCA - São Carlos/SP - CEP 13571-050",-22.031338006273,-47.866937968818
"AVENIDA PEDRO MUSZKAT, 1000 - CASA  03 A                QUADRA9 - RESIDENCIAL BOSQUE SAO CARLOS - São Carlos/SP - CEP 13565-543",-21.96399699988,-47.88600696618
"PASSEIO DAS MAGNOLIAS, 1041 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-381",-22.015054985888,-47.922082006895
"RUA PROFESSOR JOSE FERRAZ CAMARGO, 350 - APT 633 - VILA CELINA - São Carlos/SP - CEP 13566-440",-22.0180395,-47.891154
"RUA AFFONSO BOTELHO DE ABREU SAMPAIO, 225 - STOCKCAR - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-307",-21.998041985556,-47.914671985393
"RUA JOAQUIM AUGUSTO RIBEIRO DE SOUZA, 1593 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-330",-21.9988384,-47.9200791
"RUA OSCAR DE SOUZA GERIBELO, 145 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-031",-22.0011513,-47.9016791
"RUA JUCA SABINO, 1143 - CASA - JARDIM BEATRIZ - São Carlos/SP - CEP 13575-080",-22.033664990232,-47.908456971826
"RUA BATISTA LAURA RICETTI, 1274 - ANEXO II - JARDIM BEATRIZ - São Carlos/SP - CEP 13575-130",-22.037878992054,-47.909174965652
"RUA GEMINIANO COSTA, 297 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-641",-22.0204527,-47.8817721
"RUA FLORENTINO KANABLEY, 20 - JARDIM NOSSA SENHORA APARECIDA - São Carlos/SP - CEP 13569-350",-22.0241812,-47.8782749
"RUA RAY WESLEY HERRICK, 1500 - CASA  131 - CONDOMINIO VILLAGE DAMHA III - São Carlos/SP - CEP 13565-090",-22.0180395,-47.891154
"RUA PASTOR CYRUS BASSET DAWSEY, 40 - JARDIM CARDINALLI - São Carlos/SP - CEP 13569-530",-22.022186979662,-47.875203028263
"RUA PALMIRA MARTINS RUGGIERO, 201 - RESIDENCIAL AMERICO ALVES MARGARIDO - São Carlos/SP - CEP 13567-891",-22.008742993702,-47.863328972768
"AVENIDA DOUTOR CARLOS BOTELHO, 2881 - CENTRO - São Carlos/SP - CEP 13560-251",-22.0180395,-47.891154
"RUA FRANCISCO CORREA BUENO, 875 - CASA - JARDIM EMBARE - São Carlos/SP - CEP 13563-888",-21.96532498671,-47.940571982386
"RUA LUIZ PEDRO BIACHINI, 227 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-302",-21.998752016574,-47.917391996792
"AVENIDA OTTO WERNER ROSEL, 777 - CASA 360 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",-22.0180395,-47.891154
"RUA DOUTOR DOMINGOS THEODORO DE MENDONCA, 1150 - JARDIM MERCEDES - São Carlos/SP - CEP 13570-501",-22.030814011596,-47.882076021229
"RUA AMERICO JACOMINO CANHOTO, 223 - APT 21;BLOCO 1 - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-350",-21.995133004149,-47.900705974503
"AVENIDA SAO CARLOS, 2715 - SALA  06 - CENTRO - São Carlos/SP - CEP 13560-010",-22.0180395,-47.891154
"PASSEIO DAS PALMEIRAS, 520 - BLOCO 02                  APT   55 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-353",-22.018685020515,-47.918060034475
"RUA JACINTO FAVORETO, 553 - APT 43 - JARDIM LUTFALLA - São Carlos/SP - CEP 13560-515",-22.0180395,-47.891154
"RUA RIO AMAZONAS, 196 - JARDIM JOCKEY CLUBE - São Carlos/SP - CEP 13565-030",-21.9828593,-47.9005496
"AVENIDA GREGORIO AVERSA, 371 - APT 277;BLOCO 2 - RECREIO SAO JUDAS TADEU - São Carlos/SP - CEP 13571-260",-22.033106001109,-47.868038009791
"RUA DOUTOR WALTER CAMARGO SCHULTZER, 1174 - VILA SAO JOSE - São Carlos/SP - CEP 13567-102",-22.010276001883,-47.872739000187
"RUA SEBASTIAO SAMPAIO OSORIO, 895 - PARQUE PARAISO - São Carlos/SP - CEP 13562-120",-22.0026139,-47.9120104
"AVENIDA MIGUEL DAMHA, 1000 - CASA  451 - PARQUE TECNOLOGICO DAMHA I SAO CARLOS - São Carlos/SP - CEP 13565-251",-22.0180395,-47.891154
"AVENIDA SAO CARLOS, 1537 - LOJA  07 - CENTRO - São Carlos/SP - CEP 13560-010",-22.0180395,-47.891154
"PASSEIO DOS TANGARAS, 537 - PARQUE FABER CASTELL II - São Carlos/SP - CEP 13561-394",-22.013320518664,-47.911265160847
"RUA TEOTONIO VILELA, 120 - JARDIM TANGARA - São Carlos/SP - CEP 13568-000",-22.0160403,-47.8548685
"RUA DONA ANA PRADO, 620 - VILA PRADO - São Carlos/SP - CEP 13574-031",-22.0317074,-47.8933707
"TRAVESSA ANTONIO GUARATINI, 91 - CHACARA SAO CAETANO - São Carlos/SP - CEP 13567-470",-22.007235792968,-47.875315418991
"RUA NOVE DE JULHO, 2498 - APT   15 - JARDIM LUTFALLA - São Carlos/SP - CEP 13560-560",-22.007215014662,-47.892839977468
"RUA PASTOR CYRUS BASSET DAWSEY, 40 - CASA  37 - JARDIM CARDINALLI - São Carlos/SP - CEP 13569-530",-22.022215981047,-47.875167991908
"RUA PROFESSORA NICOLETA STELLA GERMANO, 60 - APT   113 - JARDIM PARAISO - São Carlos/SP - CEP 13561-090",-22.005490982908,-47.901286002203
"RUA JESUINO DE ARRUDA, 2035 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-642",-22.0195223,-47.8774342
"RUA SAO SEBASTIAO, 04 - JARDIM ITARARE - São Carlos/SP - CEP 13579-000",-21.768899989207,-47.792771033846
"RUA MONSENHOR ALCINDO CARLOS VELOSO SIQUEIRA, 33 - JARDIM SAO PAULO - São Carlos/SP - CEP 13570-480",-22.0334669,-47.8802761
"RUA JOSE BONIFACIO, 1929 - 1700 - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13560-610",-22.0180395,-47.891154
"AVENIDA COMENDADOR ALFREDO MAFFEI, 2352 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13561-270",-22.0180395,-47.891154
"RUA OSCAR DE SOUZA GERIBELO, 64 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-031",-22.0022359,-47.9020671
"RUA SAO SEBASTIAO, 2304 - SALA 34 - PARQUE SANTA MONICA - São Carlos/SP - CEP 13561-207",-22.013168009935,-47.887864982657
"RUA ROSALINO BELLINI, 174 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-050",-21.9999646,-47.9031024
"RUA JOSE MARIO GONCALVES, 1406 - JARDIM SOCIAL PRESIDENTE COLLOR - São Carlos/SP - CEP 13573-362",-22.0640556,-47.8958493
"RUA PROFESSOR MOACIR MOREIRA CEZAR, 300 - JARDIM DOS COQUEIROS - São Carlos/SP - CEP 13568-857",-21.995702009646,-47.85962802724
"AVENIDA JOAO STELLA, 600 - CASA 61 - RESIDENCIAL MONSENHOR ROMEU TORTORELLI - São Carlos/SP - CEP 13562-530",-22.004087014126,-47.924722976948
"AVENIDA BRUNO RUGGIERO FILHO, 101 - APT 88 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-420",-22.0180395,-47.891154
"RUA DOUTOR ELISARIO FERNANDES ARAUJO, 183 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-130",-22.044913001379,-47.885905964247
"ALAMEDA DAS HORTENCIAS, 708 - APT 07 - CIDADE JARDIM - São Carlos/SP - CEP 13566-533",-21.997488989494,-47.894291974555
"RUA ALLAN KARDEC, 1522 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-080",-22.0459443,-47.8865634
"RUA JOSE DUARTE DE SOUZA, 383 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-030",-22.0006942,-47.902125
"RUA IRMA HILARIA MARIA SAO LUIZ, 94 - PARQUE INDUSTRIAL - São Carlos/SP - CEP 13564-480",-21.9917442,-47.898728
"RUA DOUTOR GASTAO DE SA, 703 - CASA - VILA BOA VISTA - São Carlos/SP - CEP 13574-002",-22.027872005491,-47.901076035528
"RUA MIGUEL JOAO, 461 - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-180",-22.0011545,-47.9067363
"RUA JOAO MUNIZ, 98 - RESIDENCIAL ITAMARATI - São Carlos/SP - CEP 13568-780",-22.0009531,-47.8543949
"RUA AMERICO JACOMINO CANHOTO, 605 - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-350",-21.9943726,-47.8984296
"RUA NACOES UNIDAS, 128 - CASA - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-082",-22.0180395,-47.891154
"RUA CORONEL CARLOS SIMPLICIO RODRIGUES, 69 - JARDIM GIBERTONI - São Carlos/SP - CEP 13574-580",-22.019526982689,-47.907402025493
"RUA MARECHAL DEODORO 2115, 2115 - LOJA 17 - CENTRO - São Carlos/SP - CEP 13560-902",-22.015037006706,-47.890028016591
"RUA VALDIVINO JOSE MENDES, 81 - JARDIM ARAUCARIA - São Carlos/SP - CEP 13562-823",-21.972675999614,-47.949116997397
"RUA RAFAELA SALDANHA, 94 - PARQUE RESIDENCIAL MARIA STELLA FAGA - São Carlos/SP - CEP 13568-290",-22.0046308,-47.8565272
"RUA JOSE CERRI, 511 - QUADRA01                  LOTE  01 - JARDIM CARDINALLI - São Carlos/SP - CEP 13569-540",-22.020210987898,-47.870373962387
"RUA ANANIAS EVANGELISTA DE TOLEDO, 310 - VILA PRADO - São Carlos/SP - CEP 13574-280",-22.0284152,-47.9004951
"RUA GEMINIANO COSTA, 882 - CASA D - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-641",-22.020588005903,-47.888972986438
"TRAVESSA FRANCISCO LATORRE PRIMO, 50 - APT B6 - RESIDENCIAL PARATI - São Carlos/SP - CEP 13563-810",-21.993269495865,-47.916719744123
"RUA DOUTOR SIZENANDO DE TOLEDO PORTO, 136 - JARDIM DAS TORRES - São Carlos/SP - CEP 13575-530",-22.0300059,-47.9132993
"RUA FRANCISCO CORREA BUENO, 805 - JARDIM EMBARE - São Carlos/SP - CEP 13563-888",-21.9671845,-47.9385305
"RUA DESEMBARGADOR JULIO FARIA, 851 - VILA PRADO - São Carlos/SP - CEP 13574-250",-22.0333109,-47.9026417
"PASSEIO DAS MAGNOLIAS, 1060 - CASA  198 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-381",-22.009591996674,-47.924724988604
"RUA ROBERTO MARTINEZ, 627 - EDIF  BOSQUEDOSIPES       APT   11 - JARDIM DONA FRANCISCA - São Carlos/SP - CEP 13571-010",-22.033483983033,-47.864910973173
"RUA ANTONIO FISCHER DOS SANTOS, 159 - APT 09 - JARDIM PAULISTANO - São Carlos/SP - CEP 13564-390",-21.997396998106,-47.898344960016
"RUA RUI BARBOSA, 2055 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-260",-22.006805,-47.8868863
"RODOVIA LUIZ AUGUSTO DE OLIVEIRA, S/N - KM    148,8 - PARQUE TECNOLOGICO - São Carlos/SP - CEP 13573-902",-22.066618400657,-47.910005528438
"RUA ALLAN KARDEC, 888 - SALA  02 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-080",-22.043409734174,-47.887889451982
"RUA DOUTOR PAULO PINHEIRO WERNECK, 940 - PARQUE SANTA MONICA - São Carlos/SP - CEP 13561-235",-22.012861986651,-47.905446024568
"RUA TERTULINA MARIA DOS SANTOS, 220 - CIDADE ARACY - São Carlos/SP - CEP 13573-205",-22.055011,-47.9050398
"RUA JOSE BONIFACIO, 1929 - ANDAR 1 - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13560-610",-22.0180395,-47.891154
"RUA ELIAS ARSENIOS, 470 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-100",-22.0384882,-47.8922912
"RUA GEMMA PRANDO BIAZETTI, 21 - JARDIM SANTA ELISA - São Carlos/SP - CEP 13563-729",-21.993980832564,-47.909514710621
"RUA RICARDO DE ASSIS PEREIRA, 701 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-650",-21.9887107,-47.9294354
"RUA PROFESSOR JULLIEN FAUVEL, 195 - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13570-634",-22.028241982697,-47.891242973456
"RUA DOUTOR CARLOS DE CAMARGO SALLES, 306 - APT 13 - JARDIM LUTFALLA - São Carlos/SP - CEP 13560-550",-22.0180395,-47.891154
"RUA MIGUEL JOAO, 610 - CASA 5 - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-180",-22.0180395,-47.891154
"RUA CEZAR RICOMI, 41 - JARDIM LUTFALLA - São Carlos/SP - CEP 13560-510",-22.0050158,-47.88808
"RUA RENO PIOVESAN, 266 - PARQUE FEHR - São Carlos/SP - CEP 13563-762",-21.978510013771,-47.933536967232
"RUA JOSE DUARTE DE SOUZA, 235 - APT 33 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-030",-21.999989017844,-47.901769973292
"AVENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 555 - CASA  214 - CONDOMINIO RESIDENCIAL MONTREAL - São Carlos/SP - CEP 13563-820",-21.984373345648,-47.932684602089
"RUA MAJOR JULIO SALLES, 329 - CENTRO - São Carlos/SP - CEP 13561-010",-22.0140282,-47.8989832
"RUA MAJOR LUIZ TAVARES BASTOS, 304 - PARQUE RESIDENCIAL MARIA STELLA FAGA - São Carlos/SP - CEP 13568-380",-22.000164544102,-47.855628090268
"RUA PROFESSOR PAULO MONTE SERRAT, 730 - JARDIM RICETTI - São Carlos/SP - CEP 13570-003",-22.0288319,-47.8779284
"RUA SAO JOAQUIM, 798 - SALA  01 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-300",-22.0180395,-47.891154
"RUA CANDIDO DE ARRUDA BOTELHO, 1255 - SALA  A - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-300",-22.000447005034,-47.913182018284
"RUA FLAUZINO MARQUES, 67 - BLOCO A;APT 34 - JARDIM ALVORADA - São Carlos/SP - CEP 13562-002",-22.009524983358,-47.908780010375
"RUA QUINZE DE NOVEMBRO, 3509 - CENTRO - São Carlos/SP - CEP 13560-240",-22.0123552,-47.8943043
"RUA MIGUEL ALVES MARGARIDO, 330 - APT 442 - PARQUE ARNOLD SCHIMIDT - São Carlos/SP - CEP 13566-580",-22.003481002526,-47.894349977325
"RUA ANTONIO CARRERI, 265 - SALA  01 - JARDIM RICETTI - São Carlos/SP - CEP 13570-070",-22.02644800396,-47.877140002268
"RUA VISCONDE DE INHAUMA, 1350 B - CENTRO - São Carlos/SP - CEP 13560-190",-22.0220563,-47.89619
"RUA CANDIDO DE ARRUDA BOTELHO, 280B - CASA B - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-300",-21.999328984879,-47.915036011448
"RUA FRANCISCO DE OLIVEIRA ALVES, 111 - QUADRA14                  LOTE  14                  SALA  B - PARQUE SAO JOSE - São Carlos/SP - CEP 13570-835",-22.038037996757,-47.876575984003
"RUA OSCAR DE SOUZA GERIBELO, 115 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-031",-22.0011513,-47.9016791
"RUA SAO JOAQUIM, 885 - EDIF  JOSE DE L. SOBRINHO APT   103 - CENTRO - São Carlos/SP - CEP 13560-300",-22.0180395,-47.891154
"RUA THEODOLINA MODENA COCA, 85 - VILA RANCHO VELHO - São Carlos/SP - CEP 13569-055",-22.011034983215,-47.869052974446
"ALAMEDA DOS CRISANTEMOS, 90 - BLOCO A;APT 34 - CIDADE JARDIM - São Carlos/SP - CEP 13566-550",-22.0180395,-47.891154
"RUA JOSE BONIFACIO, 565 - CXPST ONVLB1 - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13560-610",-22.0180395,-47.891154
"RUA JACINTO FAVORETO, 593 - APT 41 - JARDIM LUTFALLA - São Carlos/SP - CEP 13560-515",-22.0180395,-47.891154
"RUA QUINZE DE NOVEMBRO, 3862 - ANDAR 1 - CHACARA SAO JOAO - São Carlos/SP - CEP 13569-220",-22.0180395,-47.891154
"AVENIDA GREGORIO AVERSA, 927 - APT 275 - RECREIO SAO JUDAS TADEU - São Carlos/SP - CEP 13571-260",-22.033902471037,-47.862695350012
"RUA MARIA DO CARMO BERTOLAZO BARROS, 837 - CASA - RESIDENCIAL ITAMARATI - São Carlos/SP - CEP 13568-773",-21.996329981832,-47.851334972238
"RUA SEBASTIAO DE ABREU SAMPAIO, 1277 - GARAGE - VILA BOA VISTA 1 - São Carlos/SP - CEP 13575-040",-22.035204997303,-47.904380014122
"AVENIDA OTTO WERNER ROSEL, 811 - QUADRAB                   CASA  106 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",-22.0180395,-47.891154
"RUA VENEZUELA, 191 - VILA BRASILIA - São Carlos/SP - CEP 13566-640",-21.995540993286,-47.880190009195
"RUA VITORIO GIOMETI, 635 - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-330",-21.99711100757,-47.900641014753
"AVENIDA OTTO WERNER ROSEL, 1455 - COND MORADAS 1, CASA 236 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",-22.0180395,-47.891154
"RUA CHILE, 395 - VILA BRASILIA - São Carlos/SP - CEP 13566-610",-21.998014995827,-47.880433000569
"RUA TREZE DE MAIO, 2026 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-647",-22.0188914,-47.8903722
"RUA JOSE LUIZ OLAIO, 112 - JARDIM RICETTI - São Carlos/SP - CEP 13570-030",-22.0268358,-47.8784675
"PASSEIO DAS MAGNOLIAS, 241 - APT   402 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-381",-22.014277983464,-47.917080022356
"TRAVESSA 7, 136 - RESIDENCIAL PARQUE DOURADINHO - São Carlos/SP - CEP 13568-703",-22.045465410708,-47.892615174825
"AVENIDA OTTO WERNER ROSEL, 777 - CASA 359 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",-22.0180395,-47.891154
"RUA FRANCISCO MONARETTI, 146 - JARDIM NOVA SAO CARLOS - São Carlos/SP - CEP 13570-160",-22.0315437,-47.8749442
"AVENIDA GRECIA, 190 - LOJA 1 - VILA PRADO - São Carlos/SP - CEP 13574-140",-22.0180395,-47.891154
"RUA ROTARY CLUBE, 429 - VILA CELINA - São Carlos/SP - CEP 13566-450",-22.0180395,-47.891154
"RUA SETE DE SETEMBRO, 1257 - APT 31 - CENTRO - São Carlos/SP - CEP 13560-180",-22.0180395,-47.891154
"RUA PORCENO MARINO, 122 - APT 50 - JARDIM GIBERTONI - São Carlos/SP - CEP 13574-560",-22.019361984925,-47.908671967643
"RUA DONA ALEXANDRINA, 2471 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-290",-22.0155298,-47.889703
"AVENIDA JOAQUIM ROBERTO RODRIGUES FREIRE, 66 - CASA - JARDIM DAS TORRES - São Carlos/SP - CEP 13575-610",-22.034268990175,-47.912498976995
"AVENIDA DOUTOR CARLOS BOTELHO, 1863 - CENTRO - São Carlos/SP - CEP 13560-250",-22.0180395,-47.891154
"RUA HERMINIO BERNASCONI, 1885 - JARDIM BEATRIZ - São Carlos/SP - CEP 13575-061",-22.039488,-47.9053561
"RUA DOS INCONFIDENTES, 80 - APT 301 - PARQUE ARNOLD SCHIMIDT - São Carlos/SP - CEP 13566-581",-22.0180395,-47.891154
"RUA JOAO NICOLAS, 130 - JARDIM BICAO - São Carlos/SP - CEP 13575-705",-22.028090982711,-47.911932025064
"RUA JOAO RAMALHO, 600 - JARDIM CENTENARIO - São Carlos/SP - CEP 13564-090",-21.9992419,-47.9041707
"AVENIDA JULIO FRANCISCO, 274 - CONJUNTO HABITACIONAL PLANALTO VERDE - São Carlos/SP - CEP 13573-325",-22.064498994529,-47.909427009481
"RUA RAIMUNDO CORREA, 1381 - BLOCO 2;APT 44 - VILA MARCELINO - São Carlos/SP - CEP 13570-591",-22.0180395,-47.891154
"RUA MAJOR JOSE INACIO, 1740 - CENTRO - São Carlos/SP - CEP 13560-160",-22.0180395,-47.891154
"RUA RIO ARAGUAIA, 1065 - APT 32;BLOCO D - JARDIM JOCKEY CLUBE - São Carlos/SP - CEP 13565-040",-22.0180395,-47.891154
"AVENIDA SAO CARLOS, 2205 - ANDAR 4 SALA 406 - CENTRO - São Carlos/SP - CEP 13560-011",-22.0180395,-47.891154
"RUA CAPITAO ALBERTO MENDES JUNIOR, 53 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-010",-22.0039258,-47.8904735
