query,norm_base,expects_house,has_km,candidates,reason
"RUA PROFESSORA MARIA ANGELICA MARCONDES, 56 - JARDIM CARDINALLI - São Carlos/SP - CEP 13569-550","{'street': 'RUA PROFESSORA MARIA ANGELICA MARCONDES, 56, JARDIM CARDINALLI, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13569-550'}",False,False,"[{""street"": ""RUA PROFESSORA MARIA ANGELICA MARCONDES, 56, JARDIM CARDINALLI, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13569-550""}, {""street"": ""RUA PROFESSORA MARIA ANGELICA MARCONDES, 56, JARDIM CARDINALLI, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13569-550"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA PROFESSORA MARIA ANGELICA MARCONDES, 56, JARDIM CARDINALLI, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA JOSE BONIFACIO, 565 - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13560-610","{'street': 'RUA JOSE BONIFACIO, 565, NUCLEO RESIDENCIAL SILVIO VILARI, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-610'}",False,False,"[{""street"": ""RUA JOSE BONIFACIO, 565, NUCLEO RESIDENCIAL SILVIO VILARI, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-610""}, {""street"": ""RUA JOSE BONIFACIO, 565, NUCLEO RESIDENCIAL SILVIO VILARI, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-610"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA JOSE BONIFACIO, 565, NUCLEO RESIDENCIAL SILVIO VILARI, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA RAFAEL ABREU SAMPAIO VIDAL, 2358 - FUNDOS - VILA ELIZABETH - São Carlos/SP - CEP 13560-050","{'street': 'RUA RAFAEL ABREU SAMPAIO VIDAL, 2358', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-050'}",True,False,"[{""street"": ""RUA RAFAEL ABREU SAMPAIO VIDAL, 2358"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-050""}, {""street"": ""RUA RAFAEL ABREU SAMPAIO VIDAL, 2358"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-050"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA RAFAEL ABREU SAMPAIO VIDAL, 2358, São Carlos, SP, Brasil""]",no_valid_hit
"RUA SANTA CRUZ, 94 - SALA  01 - CENTRO - São Carlos/SP - CEP 13560-680","{'street': 'RUA SANTA CRUZ, 94', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-680'}",True,False,"[{""street"": ""RUA SANTA CRUZ, 94"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-680""}, {""street"": ""RUA SANTA CRUZ, 94"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-680"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA SANTA CRUZ, 94, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA SAO CARLOS, 3100 - CENTRO - São Carlos/SP - CEP 13560-002","{'street': 'AV ENIDA SAO CARLOS, 3100, CENTRO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-002'}",False,False,"[{""street"": ""AV ENIDA SAO CARLOS, 3100, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-002""}, {""street"": ""AV ENIDA SAO CARLOS, 3100, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-002"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA SAO CARLOS, 3100, CENTRO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA TRABALHO COM FRATERNIDADE, 10 - JARDIM BOTAFOGO - São Carlos/SP - CEP 13575-380","{'street': 'RUA TRABALHO COM FRATERNIDADE, 10, JARDIM BOTAFOGO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13575-380'}",False,False,"[{""street"": ""RUA TRABALHO COM FRATERNIDADE, 10, JARDIM BOTAFOGO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13575-380""}, {""street"": ""RUA TRABALHO COM FRATERNIDADE, 10, JARDIM BOTAFOGO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13575-380"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA TRABALHO COM FRATERNIDADE, 10, JARDIM BOTAFOGO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA LUCIO RODRIGUES, 21 - VILA PRADO - São Carlos/SP - CEP 13572-201","{'street': 'RUA LUCIO ROD RIGUES, 21, VILA PRADO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13572-201'}",False,False,"[{""street"": ""RUA LUCIO ROD RIGUES, 21, VILA PRADO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13572-201""}, {""street"": ""RUA LUCIO ROD RIGUES, 21, VILA PRADO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13572-201"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA LUCIO ROD RIGUES, 21, VILA PRADO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RODOVIA SP 215 - KM 145, KM 145 - CXPST 463 - RURAL - São Carlos/SP - CEP 13560-970","{'street': 'ROD OVIA SP 215, KM 145, KM 145, CXPST 463, RURAL, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-970'}",False,True,"[{""street"": ""ROD OVIA SP 215, KM 145, KM 145, CXPST 463, RURAL, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-970""}, {""street"": ""ROD OVIA SP 215, KM 145, KM 145, CXPST 463, RURAL, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-970"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""ROD OVIA SP 215, KM 145, KM 145, CXPST 463, RURAL, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA CAPITAO LUIZ BRANDAO, 46 - VILA NERY - São Carlos/SP - CEP 13568-450","{'street': 'AV ENIDA CAPITAO LUIZ BRANDAO, 46, VILA NERY, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13568-450'}",False,False,"[{""street"": ""AV ENIDA CAPITAO LUIZ BRANDAO, 46, VILA NERY, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13568-450""}, {""street"": ""AV ENIDA CAPITAO LUIZ BRANDAO, 46, VILA NERY, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13568-450"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA CAPITAO LUIZ BRANDAO, 46, VILA NERY, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA MAJOR JULIO SALLES, 594 - SALA  03 - CENTRO - São Carlos/SP - CEP 13561-010","{'street': 'RUA MAJOR JULIO SALLES, 594', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13561-010'}",True,False,"[{""street"": ""RUA MAJOR JULIO SALLES, 594"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13561-010""}, {""street"": ""RUA MAJOR JULIO SALLES, 594"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13561-010"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA MAJOR JULIO SALLES, 594, São Carlos, SP, Brasil""]",no_valid_hit
"RUA SORBONE, 16 - FUNDOS - CENTREVILLE - São Carlos/SP - CEP 13560-760","{'street': 'RUA SORBONE, 16', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-760'}",True,False,"[{""street"": ""RUA SORBONE, 16"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-760""}, {""street"": ""RUA SORBONE, 16"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-760"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA SORBONE, 16, São Carlos, SP, Brasil""]",no_valid_hit
"RUA SILVERIO IGNARRA SOBRINHO, 250 - VILA MONTEIRO - São Carlos/SP - CEP 13560-294","{'street': 'RUA SILVERIO IGNARRA SOBRINHO, 250, VILA MONTEIRO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-294'}",False,False,"[{""street"": ""RUA SILVERIO IGNARRA SOBRINHO, 250, VILA MONTEIRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-294""}, {""street"": ""RUA SILVERIO IGNARRA SOBRINHO, 250, VILA MONTEIRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-294"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA SILVERIO IGNARRA SOBRINHO, 250, VILA MONTEIRO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA MARCOLINO LOPES BARRETO, 3013 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-210","{'street': 'RUA MARCOLINO LOPES BARRETO, 3013, VILA COSTA DO SOL, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13566-210'}",False,False,"[{""street"": ""RUA MARCOLINO LOPES BARRETO, 3013, VILA COSTA DO SOL, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13566-210""}, {""street"": ""RUA MARCOLINO LOPES BARRETO, 3013, VILA COSTA DO SOL, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13566-210"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA MARCOLINO LOPES BARRETO, 3013, VILA COSTA DO SOL, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA FLAUZINO MARQUES, 215 - JARDIM ALVORADA - São Carlos/SP - CEP 13562-002","{'street': 'RUA FLAUZINO MARQUES, 215, JARDIM ALVORADA, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13562-002'}",False,False,"[{""street"": ""RUA FLAUZINO MARQUES, 215, JARDIM ALVORADA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13562-002""}, {""street"": ""RUA FLAUZINO MARQUES, 215, JARDIM ALVORADA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13562-002"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA FLAUZINO MARQUES, 215, JARDIM ALVORADA, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RODOVIA ENGENHEIRO THALES DE LORENA PEIXOTO JUNIOR (SP 318), S/N - KM    246 - DISTRITO DE AGUA VERMELHA - São Carlos/SP - CEP 13578-000","{'street': 'ROD OVIA ENGENHEIRO THALES DE LORENA PEIXOTO JUNIOR, S/N, KM 246, DISTRITO DE AGUA VERMELHA, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13578-000'}",False,True,"[{""street"": ""ROD OVIA ENGENHEIRO THALES DE LORENA PEIXOTO JUNIOR, S/N, KM 246, DISTRITO DE AGUA VERMELHA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13578-000""}, {""street"": ""ROD OVIA ENGENHEIRO THALES DE LORENA PEIXOTO JUNIOR, S/N, KM 246, DISTRITO DE AGUA VERMELHA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13578-000"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""ROD OVIA ENGENHEIRO THALES DE LORENA PEIXOTO JUNIOR, S/N, KM 246, DISTRITO DE AGUA VERMELHA, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA MORUMBI, 1251 - SALA  02,ALTOS - JARDIM MORUMBI - São Carlos/SP - CEP 13572-000","{'street': 'AV ENIDA MORUMBI, 1251', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13572-000'}",True,False,"[{""street"": ""AV ENIDA MORUMBI, 1251"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13572-000""}, {""street"": ""AV ENIDA MORUMBI, 1251"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13572-000"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA MORUMBI, 1251, São Carlos, SP, Brasil""]",no_valid_hit
"RUA MARECHAL DEODORO, 1547 - SALA  02 - CENTRO - São Carlos/SP - CEP 13560-200","{'street': 'RUA MARECHAL DEODORO, 1547', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-200'}",True,False,"[{""street"": ""RUA MARECHAL DEODORO, 1547"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-200""}, {""street"": ""RUA MARECHAL DEODORO, 1547"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-200"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA MARECHAL DEODORO, 1547, São Carlos, SP, Brasil""]",no_valid_hit
"RUA JESUINO DE ARRUDA, 1517 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-642","{'street': 'RUA JESUINO DE ARRUDA, 1517, JARDIM SAO CARLOS, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-642'}",False,False,"[{""street"": ""RUA JESUINO DE ARRUDA, 1517, JARDIM SAO CARLOS, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-642""}, {""street"": ""RUA JESUINO DE ARRUDA, 1517, JARDIM SAO CARLOS, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-642"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA JESUINO DE ARRUDA, 1517, JARDIM SAO CARLOS, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA CELIO BARBOSA DA SILVA, 150 - JD STA PAULA - São Carlos/SP - CEP 13564-060","{'street': 'RUA CELIO BARBOSA DA SILVA, 150, JD STA PAULA, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13564-060'}",False,False,"[{""street"": ""RUA CELIO BARBOSA DA SILVA, 150, JD STA PAULA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13564-060""}, {""street"": ""RUA CELIO BARBOSA DA SILVA, 150, JD STA PAULA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13564-060"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA CELIO BARBOSA DA SILVA, 150, JD STA PAULA, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 755 - CASA  144 - CONDOMINIO RESIDENCIAL QUEBEC - São Carlos/SP - CEP 13563-623","{'street': 'AV ENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 755, CASA 144, CONDOMINIO RESIDENCIAL QUEBEC, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13563-623'}",False,False,"[{""street"": ""AV ENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 755, CASA 144, CONDOMINIO RESIDENCIAL QUEBEC, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13563-623""}, {""street"": ""AV ENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 755, CASA 144, CONDOMINIO RESIDENCIAL QUEBEC, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13563-623"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 755, CASA 144, CONDOMINIO RESIDENCIAL QUEBEC, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA MARECHAL DEODORO, 2616 - SALA  01 - CENTRO - São Carlos/SP - CEP 13560-201","{'street': 'RUA MARECHAL DEODORO, 2616', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-201'}",True,False,"[{""street"": ""RUA MARECHAL DEODORO, 2616"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-201""}, {""street"": ""RUA MARECHAL DEODORO, 2616"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-201"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA MARECHAL DEODORO, 2616, São Carlos, SP, Brasil""]",no_valid_hit
"RUA MIGUEL PETRONI, 1145 - VILA PUREZA - São Carlos/SP - CEP 13561-002","{'street': 'RUA MIGUEL PETRONI, 1145, VILA PUREZA, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13561-002'}",False,False,"[{""street"": ""RUA MIGUEL PETRONI, 1145, VILA PUREZA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13561-002""}, {""street"": ""RUA MIGUEL PETRONI, 1145, VILA PUREZA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13561-002"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA MIGUEL PETRONI, 1145, VILA PUREZA, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA SAO CARLOS, 967 - SALA 01 - CENTRO - São Carlos/SP - CEP 13560-010","{'street': 'AV ENIDA SAO CARLOS, 967', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-010'}",True,False,"[{""street"": ""AV ENIDA SAO CARLOS, 967"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-010""}, {""street"": ""AV ENIDA SAO CARLOS, 967"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-010"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA SAO CARLOS, 967, São Carlos, SP, Brasil""]",no_valid_hit
"RUA MARIA EUGENIA FABIANO, 432 - ANTENOR GARCIA - São Carlos/SP - CEP 13560-970","{'street': 'RUA MARIA EUGENIA FABIANO, 432, ANTENOR GARCIA, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-970'}",False,False,"[{""street"": ""RUA MARIA EUGENIA FABIANO, 432, ANTENOR GARCIA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-970""}, {""street"": ""RUA MARIA EUGENIA FABIANO, 432, ANTENOR GARCIA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-970"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA MARIA EUGENIA FABIANO, 432, ANTENOR GARCIA, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA SAO CARLOS, 2205 - SALA  707                 EDIF  RACZ CENTER - CENTRO - São Carlos/SP - CEP 13560-900","{'street': 'AV ENIDA SAO CARLOS, 2205', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-900'}",True,False,"[{""street"": ""AV ENIDA SAO CARLOS, 2205"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-900""}, {""street"": ""AV ENIDA SAO CARLOS, 2205"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-900"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA SAO CARLOS, 2205, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA PAPA PAULO VI, 1156 - VILA MONTE CARLO - São Carlos/SP - CEP 13572-140","{'street': 'AV ENIDA PAPA PAULO VI, 1156, VILA MONTE CARLO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13572-140'}",False,False,"[{""street"": ""AV ENIDA PAPA PAULO VI, 1156, VILA MONTE CARLO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13572-140""}, {""street"": ""AV ENIDA PAPA PAULO VI, 1156, VILA MONTE CARLO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13572-140"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA PAPA PAULO VI, 1156, VILA MONTE CARLO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA SALLUM, 979 - VILA PRADO - São Carlos/SP - CEP 13574-040","{'street': 'AV ENIDA SALLUM, 979, VILA PRADO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13574-040'}",False,False,"[{""street"": ""AV ENIDA SALLUM, 979, VILA PRADO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13574-040""}, {""street"": ""AV ENIDA SALLUM, 979, VILA PRADO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13574-040"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA SALLUM, 979, VILA PRADO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA JOSE BONIFACIO, 565 - EDIF  ONOVOLAB - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13560-610","{'street': 'RUA JOSE BONIFACIO, 565, EDIF ONOVOLAB, NUCLEO RESIDENCIAL SILVIO VILARI, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-610'}",False,False,"[{""street"": ""RUA JOSE BONIFACIO, 565, EDIF ONOVOLAB, NUCLEO RESIDENCIAL SILVIO VILARI, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-610""}, {""street"": ""RUA JOSE BONIFACIO, 565, EDIF ONOVOLAB, NUCLEO RESIDENCIAL SILVIO VILARI, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-610"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA JOSE BONIFACIO, 565, EDIF ONOVOLAB, NUCLEO RESIDENCIAL SILVIO VILARI, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA MIGUEL PETRONI, 1659 - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-190","{'street': 'RUA MIGUEL PETRONI, 1659, JARDIM BANDEIRANTES, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13562-190'}",False,False,"[{""street"": ""RUA MIGUEL PETRONI, 1659, JARDIM BANDEIRANTES, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13562-190""}, {""street"": ""RUA MIGUEL PETRONI, 1659, JARDIM BANDEIRANTES, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13562-190"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA MIGUEL PETRONI, 1659, JARDIM BANDEIRANTES, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
