query,provider,latitude,longitude,display
"RUA GEMINIANO COSTA, 882 - CASA D - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-641",arcgis,-22.020588005903,-47.888972986438,"Rua Geminiano Costa 882, São Carlos, São Paulo, 13560-641"
"TRAVESSA FRANCISCO LATORRE PRIMO, 50 - APT B6 - RESIDENCIAL PARATI - São Carlos/SP - CEP 13563-810",arcgis,-21.993269495865,-47.916719744123,"Travessa Francisco Latorre Primo, São Carlos, São Paulo, 13563-810"
"RUA DOUTOR SIZENANDO DE TOLEDO PORTO, 136 - JARDIM DAS TORRES - São Carlos/SP - CEP 13575-530",nominatim,-22.0300059,-47.9132993,"Rua Doutor Sizenando de Toledo Porto, Jardim das Torres, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-009, Brasil"
"RUA FRANCISCO CORREA BUENO, 805 - JARDIM EMBARE - São Carlos/SP - CEP 13563-888",nominatim,-21.9671845,-47.9385305,"Rua Francisco Corrêa Bueno, Jardim Embaré, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13563-886, Brasil"
"RUA DESEMBARGADOR JULIO FARIA, 851 - VILA PRADO - São Carlos/SP - CEP 13574-250",nominatim,-22.0333109,-47.9026417,"Rua Desembargador Júlio de Faria, Vila Prado, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-250, Brasil"
"PASSEIO DAS MAGNOLIAS, 1060 - CASA  198 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-381",arcgis,-22.009591996674,-47.924724988604,"Passeio Das Magnolias 1060, Casa 198, Bela Vista São-Carlense, São Carlos, São Paulo, 13561-381"
"RUA ROBERTO MARTINEZ, 627 - EDIF  BOSQUEDOSIPES       APT   11 - JARDIM DONA FRANCISCA - São Carlos/SP - CEP 13571-010",arcgis,-22.033483983033,-47.864910973173,"Rua Roberto Martinez 627, São Carlos, São Paulo, 13571-010"
"RUA ANTONIO FISCHER DOS SANTOS, 159 - APT 09 - JARDIM PAULISTANO - São Carlos/SP - CEP 13564-390",arcgis,-21.997396998106,-47.898344960016,"Rua Antonio Fischer Dos Santos 159, Apartamento 9, São Carlos, São Paulo, 13564-390"
"RUA RUI BARBOSA, 2055 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-260",nominatim,-22.006805,-47.8868863,"Rua Rui Barbosa, Jardim Macarengo, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13566-260, Brasil"
"RODOVIA LUIZ AUGUSTO DE OLIVEIRA, S/N - KM    148,8 - PARQUE TECNOLOGICO - São Carlos/SP - CEP 13573-902",arcgis,-22.066618400657,-47.910005528438,"13573-902, São Carlos, São Paulo"
"RUA ALLAN KARDEC, 888 - SALA  02 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-080",arcgis,-22.043409734174,-47.887889451982,"Rua Allan Kardec 888, Jardim Cruzeiro do Sul, São Carlos, São Paulo, 13572-080"
"RUA DOUTOR PAULO PINHEIRO WERNECK, 940 - PARQUE SANTA MONICA - São Carlos/SP - CEP 13561-235",arcgis,-22.012861986651,-47.905446024568,"Avenida Doutor Paulo Pinheiro Werneck 940, São Carlos, São Paulo, 13561-235"
"RUA TERTULINA MARIA DOS SANTOS, 220 - CIDADE ARACY - São Carlos/SP - CEP 13573-205",nominatim,-22.055011,-47.9050398,"Rua Tertulina Maria dos Santos, Loteamento de Interesse Social Cidade Aracy, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13573-140, Brasil"
"RUA JOSE BONIFACIO, 1929 - ANDAR 1 - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13560-610",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA ELIAS ARSENIOS, 470 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-100",nominatim,-22.0384882,-47.8922912,"Rua Elias Arsenios, Jardim Cruzeiro do Sul, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13572-215, Brasil"
"RUA GEMMA PRANDO BIAZETTI, 21 - JARDIM SANTA ELISA - São Carlos/SP - CEP 13563-729",arcgis,-21.993980832564,-47.909514710621,"Rua Gemma Prando Biazetti 21, São Carlos, São Paulo, 13563-729"
"RUA RICARDO DE ASSIS PEREIRA, 701 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-650",nominatim,-21.9887107,-47.9294354,"Rua Ricardo de Assis Pereira, Jardim Ipanema, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13563-210, Brasil"
"RUA PROFESSOR JULLIEN FAUVEL, 195 - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13570-634",arcgis,-22.028241982697,-47.891242973456,"Rua Professor Jullien Fauvel 195, São Carlos, São Paulo, 13570-634"
"RUA DOUTOR CARLOS DE CAMARGO SALLES, 306 - APT 13 - JARDIM LUTFALLA - São Carlos/SP - CEP 13560-550",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA MIGUEL JOAO, 610 - CASA 5 - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-180",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA CEZAR RICOMI, 41 - JARDIM LUTFALLA - São Carlos/SP - CEP 13560-510",nominatim,-22.0050158,-47.88808,"Rua Cezar Ricomi, Tijuco Preto, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-510, Brasil"
"RUA RENO PIOVESAN, 266 - PARQUE FEHR - São Carlos/SP - CEP 13563-762",arcgis,-21.978510013771,-47.933536967232,"Rua Remo Piovesan 266, São Carlos, São Paulo, 13563-762"
"RUA JOSE DUARTE DE SOUZA, 235 - APT 33 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-030",arcgis,-21.999989017844,-47.901769973292,"Rua Jose Duarte De Souza 235, Apartamento 33, São Carlos, São Paulo, 13564-030"
"AVENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 555 - CASA  214 - CONDOMINIO RESIDENCIAL MONTREAL - São Carlos/SP - CEP 13563-820",arcgis,-21.984373345648,-47.932684602089,"Avenida Professora Maria de Cresci Leopoldino 555, São Carlos, São Paulo, 13563-623"
"RUA MAJOR JULIO SALLES, 329 - CENTRO - São Carlos/SP - CEP 13561-010",nominatim,-22.0140282,-47.8989832,"Edifíco Solar Alberto Santos Dumont, 329, Rua Major Júlio Salles, Jardim São Carlos, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13561-010, Brasil"
"RUA MAJOR LUIZ TAVARES BASTOS, 304 - PARQUE RESIDENCIAL MARIA STELLA FAGA - São Carlos/SP - CEP 13568-380",arcgis,-22.000164544102,-47.855628090268,"Rua Major Luiz Tavares Bastos 304, Parque Residencial Maria Stella Fagá, São Carlos, São Paulo, 13568-380"
"RUA PROFESSOR PAULO MONTE SERRAT, 730 - JARDIM RICETTI - São Carlos/SP - CEP 13570-003",nominatim,-22.0288319,-47.8779284,"Rua Professor Paulo Monte Serrat, Jardim Ricetti, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13570-060, Brasil"
"RUA SAO JOAQUIM, 798 - SALA  01 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-300",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA CANDIDO DE ARRUDA BOTELHO, 1255 - SALA  A - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-300",arcgis,-22.000447005034,-47.913182018284,"Rua Candido De Arruda Botelho 1255, São Carlos, São Paulo, 13563-300"
"RUA FLAUZINO MARQUES, 67 - BLOCO A;APT 34 - JARDIM ALVORADA - São Carlos/SP - CEP 13562-002",arcgis,-22.009524983358,-47.908780010375,"Rua Flauzino Marques 67, Apartamento 34, Bloco A, São Carlos, São Paulo, 13562-002"
"RUA QUINZE DE NOVEMBRO, 3509 - CENTRO - São Carlos/SP - CEP 13560-240",nominatim,-22.0123552,-47.8943043,"Rua Quinze de Novembro, Jardim São Carlos, Jardim Macarengo, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-240, Brasil"
"RUA MIGUEL ALVES MARGARIDO, 330 - APT 442 - PARQUE ARNOLD SCHIMIDT - São Carlos/SP - CEP 13566-580",arcgis,-22.003481002526,-47.894349977325,"Rua Miguel Alves Margarido 330, Apartamento 442, Bloco 4, São Carlos, São Paulo, 13566-580"
"RUA ANTONIO CARRERI, 265 - SALA  01 - JARDIM RICETTI - São Carlos/SP - CEP 13570-070",arcgis,-22.02644800396,-47.877140002268,"Rua Antonio Carreri 265, São Carlos, São Paulo, 13570-070"
"RUA VISCONDE DE INHAUMA, 1350 B - CENTRO - São Carlos/SP - CEP 13560-190",nominatim,-22.0220563,-47.89619,"Rua Visconde de Inhauma, Jardim São Carlos, Núcleo Residencial Sílvio Vilari, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-640, Brasil"
"RUA CANDIDO DE ARRUDA BOTELHO, 280B - CASA B - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-300",arcgis,-21.999328984879,-47.915036011448,"Rua Candido De Arruda Botelho 280, São Carlos, São Paulo, 13563-300"
"RUA FRANCISCO DE OLIVEIRA ALVES, 111 - QUADRA14                  LOTE  14                  SALA  B - PARQUE SAO JOSE - São Carlos/SP - CEP 13570-835",arcgis,-22.038037996757,-47.876575984003,"Rua Francisco De Oliveira Alves 111, São Carlos, São Paulo, 13570-835"
"RUA OSCAR DE SOUZA GERIBELO, 115 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-031",nominatim,-22.0011513,-47.9016791,"Rua Oscar de Souza Geribelo, Jardim Santa Paula, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13564-031, Brasil"
"RUA SAO JOAQUIM, 885 - EDIF  JOSE DE L. SOBRINHO APT   103 - CENTRO - São Carlos/SP - CEP 13560-300",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA THEODOLINA MODENA COCA, 85 - VILA RANCHO VELHO - São Carlos/SP - CEP 13569-055",arcgis,-22.011034983215,-47.869052974446,"Rua Theodolina Modena Coca 85, Vila Nery, São Carlos, São Paulo, 13569-055"
"ALAMEDA DOS CRISANTEMOS, 90 - BLOCO A;APT 34 - CIDADE JARDIM - São Carlos/SP - CEP 13566-550",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA JOSE BONIFACIO, 565 - CXPST ONVLB1 - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13560-610",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA JACINTO FAVORETO, 593 - APT 41 - JARDIM LUTFALLA - São Carlos/SP - CEP 13560-515",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA QUINZE DE NOVEMBRO, 3862 - ANDAR 1 - CHACARA SAO JOAO - São Carlos/SP - CEP 13569-220",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA GREGORIO AVERSA, 927 - APT 275 - RECREIO SAO JUDAS TADEU - São Carlos/SP - CEP 13571-260",arcgis,-22.033902471037,-47.862695350012,"Avenida Gregório Aversa 927, Jardim Dona Francisca, São Carlos, São Paulo, 13571-260"
"RUA MARIA DO CARMO BERTOLAZO BARROS, 837 - CASA - RESIDENCIAL ITAMARATI - São Carlos/SP - CEP 13568-773",arcgis,-21.996329981832,-47.851334972238,"Rua Maria Do Carmo Bertolazo Barros 837, Vila Nery, São Carlos, São Paulo, 13568-773"
"RUA SEBASTIAO DE ABREU SAMPAIO, 1277 - GARAGE - VILA BOA VISTA 1 - São Carlos/SP - CEP 13575-040",arcgis,-22.035204997303,-47.904380014122,"Rua Doutor Sebastiao De Abreu Sampaio 1277, Bela Vista São-Carlense, São Carlos, São Paulo, 13575-040"
"AVENIDA OTTO WERNER ROSEL, 811 - QUADRAB                   CASA  106 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA VENEZUELA, 191 - VILA BRASILIA - São Carlos/SP - CEP 13566-640",arcgis,-21.995540993286,-47.880190009195,"Rua Venezuela 191, São Carlos, São Paulo, 13566-640"
"RUA VITORIO GIOMETI, 635 - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-330",arcgis,-21.99711100757,-47.900641014753,"Rua Vitorio Giometti 635, São Carlos, São Paulo, 13564-330"
"AVENIDA OTTO WERNER ROSEL, 1455 - COND MORADAS 1, CASA 236 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA CHILE, 395 - VILA BRASILIA - São Carlos/SP - CEP 13566-610",arcgis,-21.998014995827,-47.880433000569,"Rua Chile 395, São Carlos, São Paulo, 13566-610"
"RUA TREZE DE MAIO, 2026 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-647",nominatim,-22.0188914,-47.8903722,"2026, Rua Treze de Maio, Jardim São Carlos, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-210, Brasil"
"RUA JOSE LUIZ OLAIO, 112 - JARDIM RICETTI - São Carlos/SP - CEP 13570-030",nominatim,-22.0268358,-47.8784675,"Rua José Luiz Olaio, Jardim Ricetti, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13570-060, Brasil"
"PASSEIO DAS MAGNOLIAS, 241 - APT   402 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-381",arcgis,-22.014277983464,-47.917080022356,"Rua Passeio Das Magnolias 241, Apartamento 402, Bela Vista São-Carlense, São Carlos, São Paulo, 13561-381"
"TRAVESSA 7, 136 - RESIDENCIAL PARQUE DOURADINHO - São Carlos/SP - CEP 13568-703",arcgis,-22.045465410708,-47.892615174825,"13568-703, São Carlos, São Paulo"
"AVENIDA OTTO WERNER ROSEL, 777 - CASA 359 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA FRANCISCO MONARETTI, 146 - JARDIM NOVA SAO CARLOS - São Carlos/SP - CEP 13570-160",nominatim,-22.0315437,-47.8749442,"Rua Francisco Monaretti, Jardim Nova São Carlos, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13570-390, Brasil"
"AVENIDA GRECIA, 190 - LOJA 1 - VILA PRADO - São Carlos/SP - CEP 13574-140",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA ROTARY CLUBE, 429 - VILA CELINA - São Carlos/SP - CEP 13566-450",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA SETE DE SETEMBRO, 1257 - APT 31 - CENTRO - São Carlos/SP - CEP 13560-180",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA PORCENO MARINO, 122 - APT 50 - JARDIM GIBERTONI - São Carlos/SP - CEP 13574-560",arcgis,-22.019361984925,-47.908671967643,"Rua Porceno Marino 122, Apartamento 50, São Carlos, São Paulo, 13574-560"
"RUA DONA ALEXANDRINA, 2471 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-290",nominatim,-22.0155298,-47.889703,"Rua Dona Alexandrina, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-290, Brasil"
"AVENIDA JOAQUIM ROBERTO RODRIGUES FREIRE, 66 - CASA - JARDIM DAS TORRES - São Carlos/SP - CEP 13575-610",arcgis,-22.034268990175,-47.912498976995,"Avenida Joaquim Roberto Rodrigues Freire 66, Bela Vista São-Carlense, São Carlos, São Paulo, 13575-610"
"AVENIDA DOUTOR CARLOS BOTELHO, 1863 - CENTRO - São Carlos/SP - CEP 13560-250",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA HERMINIO BERNASCONI, 1885 - JARDIM BEATRIZ - São Carlos/SP - CEP 13575-061",nominatim,-22.039488,-47.9053561,"Rua Herminio Bernasconi, Jardim Beatriz, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13575-140, Brasil"
"RUA DOS INCONFIDENTES, 80 - APT 301 - PARQUE ARNOLD SCHIMIDT - São Carlos/SP - CEP 13566-581",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA JOAO NICOLAS, 130 - JARDIM BICAO - São Carlos/SP - CEP 13575-705",arcgis,-22.028090982711,-47.911932025064,"Rua Joao Nicola 130, Bela Vista São-Carlense, São Carlos, São Paulo, 13575-705"
"RUA JOAO RAMALHO, 600 - JARDIM CENTENARIO - São Carlos/SP - CEP 13564-090",nominatim,-21.9992419,-47.9041707,"Rua João Ramalho, Jardim Centenário, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13564-031, Brasil"
"AVENIDA JULIO FRANCISCO, 274 - CONJUNTO HABITACIONAL PLANALTO VERDE - São Carlos/SP - CEP 13573-325",arcgis,-22.064498994529,-47.909427009481,"Avenida Julio Francisco 274, Bela Vista São-Carlense, São Carlos, São Paulo, 13573-325"
"RUA RAIMUNDO CORREA, 1381 - BLOCO 2;APT 44 - VILA MARCELINO - São Carlos/SP - CEP 13570-591",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA MAJOR JOSE INACIO, 1740 - CENTRO - São Carlos/SP - CEP 13560-160",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA RIO ARAGUAIA, 1065 - APT 32;BLOCO D - JARDIM JOCKEY CLUBE - São Carlos/SP - CEP 13565-040",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA SAO CARLOS, 2205 - ANDAR 4 SALA 406 - CENTRO - São Carlos/SP - CEP 13560-011",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA CAPITAO ALBERTO MENDES JUNIOR, 53 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-010",nominatim,-22.0039258,-47.8904735,"Rua Capitão Alberto Mendes Júnior, Tijuco Preto, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-002, Brasil"
"RUA DOUTOR LAURO CORSI, 240 - PARQUE SANTA MONICA - São Carlos/SP - CEP 13561-215",nominatim,-22.0122552,-47.9051442,"Rua Doutor Lauro Corsi, Parque Santa Mônica Prolongamento, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13561-180, Brasil"
"RUA JOAQUIM PEREZ FERNANDES, 40 - CASA B - JARDIM PAULISTA - São Carlos/SP - CEP 13574-450",arcgis,-22.020132994289,-47.904072985008,"Rua Joaquim Perez Fernandes 40, Casa B, São Carlos, São Paulo, 13574-450"
"AVENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 555 - CASA  237 - CONDOMINIO RESIDENCIAL MONTREAL - São Carlos/SP - CEP 13563-820",arcgis,-21.984373345648,-47.932684602089,"Avenida Professora Maria de Cresci Leopoldino 555, São Carlos, São Paulo, 13563-623"
"RUA ALICE J. D'ANNA JULIANA, 46 - JARDIM PARAISO - São Carlos/SP - CEP 13561-080",arcgis,-22.006171006712,-47.900955000846,"Rua Professora Alice Josephina D Anna Juliano 46, São Carlos, São Paulo, 13561-080"
"AVENIDA ARARAQUARA, 241 - SALA  02 - VILA BRASILIA - São Carlos/SP - CEP 13566-770",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA ERASMO LOPES OZORES, 146 - RESIDENCIAL ITAMARATI - São Carlos/SP - CEP 13568-783",nominatim,-22.0004958,-47.8519167,"Rua Erasmo Lopes Ozores, Residencial Itamarati, Vila Nery, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13568-790, Brasil"
"RUA BELARMINO INDALECIO DE SOUZA, 250 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-292",arcgis,-22.024408980284,-47.888096993737,"Rua Belarmino Indalecio De Souza 250, São Carlos, São Paulo, 13560-292"
"AVENIDA FRANCISCO FALVO, 248 - RESIDENCIAL SAMAMBAIA - São Carlos/SP - CEP 13565-545",arcgis,-21.95741699634,-47.887213038228,"Avenida Francisco Falvo 248, Água Vermelha, São Carlos, São Paulo, 13565-545"
"RUA THEODOLINA MODENA COCA, 155 - APT   43                  BLOCO 04 - VILA RANCHO VELHO - São Carlos/SP - CEP 13569-055",arcgis,-22.012177981442,-47.867303000701,"Rua Theodolina Modena Coca 155, Apartamento 43, Andar 3, Bloco 4, Vila Nery, São Carlos, São Paulo, 13569-055"
"RUA DOMINGOS DE ANGELIS, 732 - JARDIM TANGARA - São Carlos/SP - CEP 13568-080",nominatim,-22.0179298,-47.8539592,"Rua Domingos de Angelis, Jardim Tangará, Vila Nery, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13571-291, Brasil"
"ALAMEDA DAS CRISANDALIAS, 557 - CIDADE JARDIM - São Carlos/SP - CEP 13566-570",nominatim,-22.0028315,-47.8931371,"Alameda das Crisandálias, CIdade Jardim, Jardim Lutfalla, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13566-500, Brasil"
"RUA JOSE DUARTE DE SOUZA, 180 - APT 114 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-030",arcgis,-22.000908009708,-47.902117989912,"Rua Jose Duarte De Souza 180, Apartamento 114, São Carlos, São Paulo, 13564-030"
"AVENIDA DOUTOR HEITOR JOSE REALI, 1031 - BLOCO 29;APT 103 - DISTRITO INDUSTRIAL MIGUEL ABDELNUR - São Carlos/SP - CEP 13571-385",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA MARIO ROSSI, 281 - CASA A - CIDADE ARACY - São Carlos/SP - CEP 13573-018",arcgis,-22.060305989375,-47.896039014634,"Rua Mario Rossi 281, Bela Vista São-Carlense, São Carlos, São Paulo, 13573-018"
"RUA RIACHUELO, 217 - APT   24 - CENTRO - São Carlos/SP - CEP 13560-110",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA RAFAELA SALDANHA, 70 - PARQUE RESIDENCIAL MARIA STELLA FAGA - São Carlos/SP - CEP 13568-290",nominatim,-22.0046308,-47.8565272,"Rua Rafaela Saldanha, Parque Residencial Maria Stella Fagá, Vila Nery, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13568-260, Brasil"
"TRAVESSA FRANCISCO PARROTA, 332 - VILA MONTE CARLO - São Carlos/SP - CEP 13572-410",nominatim,-22.0469219,-47.8947426,"Travessa Francisco Parrota, Vila Monte Carlo (Conjunto Habitacional Douror Ulisses Guimarães), Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13572-082, Brasil"
"RUA EPISCOPAL, 139 - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13560-570",nominatim,-22.0249304,-47.8915521,"Rua Episcopal, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-610, Brasil"
"RUA CEZAR RICOMI, 311 - APT 51 - JARDIM LUTFALLA - São Carlos/SP - CEP 13560-510",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA ITALO WALDOMIRO GULLO, 133 - LOTEAMENTO MUNICIPAL SAO CARLOS 3 - São Carlos/SP - CEP 13563-265",arcgis,-21.993093016554,-47.924824984709,"Rua Italo Waldomiro Gullo 133, São Carlos, São Paulo, 13563-265"
"AVENIDA OTTO WERNER ROSEL, 811 - CASA  106                 SALA  01 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA COMENDADOR ALFREDO MAFFEI, 4671 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13561-270",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA MARCOLINO LOPES BARRETO, 1385 - CENTREVILLE - São Carlos/SP - CEP 13560-400",nominatim,-22.01878,-47.881815,"Rua Coronel Marcolino Lopes Barreto, Centreville, Vila Elisabeth, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-648, Brasil"
